
Pathwayname ECID Probeset AGI c1 c2 c3 c4 c5 c6 c7 c8 c9 c10 c11 c12 c13 c14 c15 c16 c17 c18 c19 c20 c21 c22 c23 c24 c25 c26 c27 c28 c29 c30 c31 c32 c33 c34 c35 c36 c37 c38 c39 c40 c41 c42 c43 c44 c45 c46 c47 c48 c49 c50 c51 c52 c53 c54 c55 c56 c57 c58 c59 c60 c61 c62 c63 c64 c65 c66 c67 c68 c69 c70 c71 c72 c73 c74 c75 c76 c77 c78 c79 c80 c81 c82 c83 c84 c85 c86 c87 c88 c89 c90 c91 c92 c93 c94 c95 c96 c97 c98 c99 c100 c101 c102 c103 c104 c105 c106 c107 c108 c109 c110 c111 c112 c113 c114 c115 c116 c117 c118
Starchandsucrosemetabolism 2.4.1.11 261191_at AT1G32900 13872.2 12968.6 138.1 24389.3 21176.5 1398.9 2166.2 3028.8 13207.7 1832.2 2037.4 1838.8 16066.1 1682.4 3249.4 2960.8 3086 2780.2 1971 1704.1 1067.3 1165.4 7750.4 1425.9 2831.7 2778.1 3563.5 1760 14834.5 9281.8 289.8 1009.4 318 222.5 1062.3 307.7 343.3 613.9 249.2 192.3 323.6 180.6 120.8 1328 1328.4 274.9 378.2 637.7 387.3 380.1 667.2 812.7 216.1 330.4 260.3 1401.8 575.2 457.9 144.3 314 319.7 664.5 533.2 331.1 171.5 164.7 783.5 396.3 1591.9 678.5 820 527.6 451.1 417.7 566.1 412.6 449.5 603.3 457.8 651.6 602 1529.8 1403.3 226 324.5 3887.6 923.3 579.7 2098.7 407.9 720 1877.2 1444.3 4544.8 1703.8 18477.1 4911.6 5260.9 2830.6 2477.9 3025.6 17376.8 5111.9 3458.1 29367.4 7037.8 3295 2098.6 3073.4 10681.2 30253 3330.7 3518.3 17666.2 2778.8 1612.4 26443.8 1652.4
Starchandsucrosemetabolism 2.4.1.12 245159_at AT2G33100 92.5 51.8 212.8 14.6 26.7 26.2 67.8 15.2 30 85.8 20.8 67.4 115.9 71.2 135.1 19.4 79.1 87.5 28.3 16.4 127.5 66.3 66.3 10.8 118.5 25.9 120 14 113.3 27.2 19.3 67.6 70.5 46.1 47.4 137.6 78.7 93.5 67.6 77.2 57 46 6.6 128.6 38.3 22.1 180 45.1 100 96.6 138.3 449.8 16.5 28.9 12.2 12 31.4 77 99.5 110.1 12 16.7 11.1 132 61.8 38 107.8 107.5 113.7 119.1 111.6 47.7 71.7 120.1 131.4 15.8 34.2 87.9 70.6 85.9 118.2 157.7 19.5 68.8 177.3 132.3 336.6 17.4 34.4 27.4 49.1 109.3 66.2 86.1 186.5 64.5 111.7 102.7 111 118.6 93.4 48.2 197.4 224 155.5 28.5 249.2 11.6 128.4 138.3 91.4 143.1 119.8 103.6 195 24.2 134.5 25.4
Starchandsucrosemetabolism 2.4.1.12 245465_at AT4G16590 25.7 51.7 72.7 935.4 101.1 173.4 199.7 212.8 221.9 79.3 291.7 209.4 119.1 174.6 96.7 80.6 4.1 170.9 136.8 50.2 8.8 111.3 141.2 124.3 230.3 205.7 127.6 126.2 1188.1 306.1 170.4 151.1 161.8 177.7 115.5 197.6 170.8 83.9 186 46.7 157.8 80 60.5 154.6 92.1 219.6 232.5 179.8 103.3 183.8 197.9 514.1 134.8 84.9 148.6 191.7 24 191.1 95.1 61.7 118.6 207 182.9 253.5 205 215.5 99 177.6 205.2 125.7 159.5 129.4 164.3 215.7 173.6 90.4 141.1 185.5 192.3 185 206.7 223.2 163.4 92.9 140.9 33.4 246.4 182.2 116.5 257.5 176.7 17.7 243.4 434.3 152 394.6 20.2 104.9 1112 105.2 900.5 111.6 756.8 447.8 3027.3 132.6 540.7 248.8 182 277.3 898 1675.1 321.3 1879.2 338.6 131.4 2932.8 273.1
Starchandsucrosemetabolism 2.4.1.12 246425_at AT5G17420 559.2 550.3 157.8 171 308.2 327.4 399.2 444.7 408.4 197.3 258.5 473.5 215.6 396.4 595.4 636.3 491.4 595.2 493.7 452.7 434.4 445.6 420.6 321.1 238.9 325.7 389.6 360.4 229.3 246 957.4 684.7 949.1 900.3 517.7 561.3 946.8 767.7 911.7 1002.8 844.9 907.2 975.4 562.2 693.4 408 382 692.6 396.2 481 294.2 1173.2 455.7 599.9 776.5 529.8 547.8 702.2 488.3 607.9 528.8 756.7 449.5 473.9 621.6 240.2 295.5 320.4 285.8 420.6 381.5 326.9 326.5 199.8 243.9 215.6 176 119 129.8 228.5 247 300.1 289.1 208.5 173.1 315.5 282.7 275.6 293.3 172.4 218.1 264.7 176.4 462.3 420.9 286.5 532.8 455.6 211.1 223.3 189.8 436 523.8 456.8 195.4 658.7 586.8 189.7 201.7 308.2 354.2 286 190.6 327.3 165.6 286 307.2 248.7
Starchandsucrosemetabolism 2.4.1.12 246460_at AT5G16910 885.5 1220.2 3918.9 482.7 1206.2 853.1 1018.8 613.5 548 1314.5 1660.2 394.9 1033.4 746.2 1762.2 2083 1396.9 1802 2178.6 2074.5 1786.2 1573.6 580.1 2305.4 6293.3 5640.3 2141 1463.3 1237 1001.2 2730.1 1286.7 2641.9 2539.5 1110.3 3221.6 2587.1 1179.9 2253.1 3162.3 1214.4 1959.7 2329.6 1699.7 1119.3 3733.8 2869.1 2745.3 2493.8 2241 1514.1 1327 2442 1935.1 2712.8 1669 1565.8 1360.3 1606.8 1514.9 1956.4 1100.3 1582.7 1478.8 1283.4 822.3 611.1 839 829.5 1612.4 1543.7 1555.2 1436.9 1492.2 1302.3 1490.6 1436.4 2470.9 2072.9 1672.3 1822.3 1342.7 1347.7 1479.1 3319.4 1784.7 3008.6 2205.1 1635.9 1989.3 2846.1 2293.8 1124 1631.7 1657.2 854.6 1182.7 1552 1253 1509.8 962.4 933.1 1251.9 1657.2 1245 1327.3 1747.7 1409.4 2510.6 1141.7 589.5 1155.5 2347.2 1741.2 982 1581 525.9 1576.2
Starchandsucrosemetabolism 2.4.1.12 247251_at AT5G64740 5436.6 4364.3 2740.9 9888.1 8451.1 7031 4787.1 6974.9 4965.3 3557.2 5741.9 6969.8 2919.3 6028.3 7560.5 8181.7 8014 9925.8 7234.2 8644.7 5802.5 6051.7 4700.4 5907.5 11027 8462.3 4626.2 4885.7 9632.9 7193.7 8445.5 6762.6 8064.4 6226.7 7749 7753.8 7497.4 6619.4 8471.6 7698.1 5841 7978.5 4954.4 4949.6 5073.5 7148.9 6900.2 6222.3 6547 7477.8 6439.9 3957.2 5764.9 6541.8 8767.7 4932.1 6190.5 7192.5 7481.8 5379.9 8259.2 6689.5 5985.2 8949.6 6324.3 2492.8 2035.8 2683.1 3657.3 5050.8 4851.7 4431.3 4098 3893.2 4250.2 3880.1 3337.6 3789 3449.8 3578 3979.9 4541.4 5482.6 5548.1 5500.4 4509.3 3040.7 5945.2 5039.7 5661.7 2741.5 3066 4980.8 6886.7 7809.5 7338.5 4502.9 4165.9 4744.2 2949.2 4496.5 7076.3 8541.4 5939 5868.4 4551.6 3133.5 4252.2 2359.8 5207.7 8450.9 5113.8 2716.2 6008.9 4894.9 4103.8 7298.4 3665.9
Starchandsucrosemetabolism 2.4.1.12 250505_at AT5G09870 4113.1 2673.2 1158 7713.9 6043.8 2963.4 2064.8 2777.9 2783.9 1750.7 2368.1 2891.2 2323 2161.4 2615.5 2858.6 2805.9 3360.9 2273 2165.8 1758.6 2056.2 1862 1434.6 3952.5 2279.1 2032.1 1008.9 5125.9 3568 1683.9 2861.1 1305.2 1512.3 2568.4 1584 1495.7 2455.2 2695 1444 2554 2996.6 856.7 1433.2 2012.2 2820.3 2310.3 2434.1 1844 1987 2162.1 1589.3 2108.1 2397.7 2677.5 1436.3 1805.5 1744.9 2978.7 2191.4 2829.5 2488.4 1788.7 1849.7 2354.9 1024.1 863.8 1405.8 1825.6 2456.3 2243.4 2738.5 2254.6 1495.4 1720.2 1813.2 1552.4 1293 1291.5 1395.2 1472.8 2113.7 2107 1387.6 1578.8 2292.3 1300.7 1467.4 2066.3 1385.9 1098.3 1518 2897.8 4186.9 4156.7 6542.9 1569.8 2294.2 3573.6 1500.6 3522.6 3604.1 5435.3 3748.2 5733.7 2177.6 1510.3 2664.6 1328.8 2788 8275.9 3492.3 1409.2 5746.5 3661 2079 7107 1944.9
Starchandsucrosemetabolism 2.4.1.12 250827_at AT5G05170 9649.8 10043.2 4399.6 13164.2 10178.1 15739.4 9184.3 12911.4 8201.3 8783.8 14204.8 14602.9 4132.9 11394.7 12964.7 14378.8 14160.9 18037.3 13418.6 16764.5 11585.6 12331.6 10602.6 11403.7 12400.4 10911 9407.2 8080 12547.3 12659.1 13447.4 11619.5 13599.3 13585.5 11099.4 15382.1 13436.6 11742.8 14378.4 12874.3 9909.7 13930 9596.7 12054.7 12256.5 9685.2 9991 8280 12030.6 12433.7 11201.3 6092.6 11589.9 10739.5 14690.3 11015 14050 11053.4 16362.9 15899.9 13395 10175.8 16298.3 11919.7 9231.3 4027.4 3573.5 5576.2 8719.9 13209.8 11344.5 11229.7 10142.2 10942.1 10028.5 11402.2 9654.7 11503.6 11641.5 9281 10035.8 7700.5 9082.6 10209.5 9702.7 7813.1 4269.8 14561.6 9907.3 13004 7690.4 8639.3 12037.7 12452.7 14726 11243.5 10389.5 9806.1 10653 7254.8 9513.3 10315.8 13300.6 11625.2 8928.4 9837.9 9133.2 9518 6408.8 11082.1 12830.8 12777.6 6992.7 10092 13582.8 9816.5 11156.4 8981.4
Starchandsucrosemetabolism 2.4.1.12 252886_at AT4G39350 3520.7 2715.3 326.6 5102 5071.1 6449.3 3042.7 5190.3 4434 2772.9 5126.9 5777.4 2354.9 3231.2 3824.2 4651.5 4333.9 4648.6 4043.4 4149.4 3097.2 3064.9 4444.9 4205.1 5125.3 4028.8 2765 2312.1 4166.6 3126.4 3650.2 3487.1 2817.3 2609.7 3160.7 2893.8 3605.9 3282.1 4175.5 3563.5 2533.2 6226.1 1259.9 3750.1 3719.6 2410.5 2648.3 1940.5 2966.1 3120.3 3120 2240.5 2259.9 2236 3260.7 3434.3 4114.7 4734.2 3983.7 4349.6 3815.6 4295.6 4269.1 3649.6 3825.7 1017.5 1256.9 1946 2586.7 2676.4 2734.2 2461 2483.9 2779.2 2411.9 2748 2442.4 1838.9 1743 2063 2137.9 3356.1 3393.6 1964.9 1307.1 2205.1 990.9 2010.4 3035 2091.4 1154.3 1798.6 5035.8 4196.4 5120.8 3570 1988.1 1690.2 4141.9 3037.8 4474.4 3275.4 5329.7 4140 2576.5 2307.5 1437.8 3565.7 2016.9 2557.6 3956.2 6095.6 2537.8 2781.5 5499.9 3869.2 3773.9 3813.9
Starchandsucrosemetabolism 2.4.1.12 253428_at AT4G32410 6635.6 6013.3 3047.5 8197.1 6871.3 8931.5 4100 7327.2 6673.6 5315.4 8339.6 7894.7 2787 4960.9 7481.1 8124 8484.8 9589.8 8321.6 8721.5 6631.9 7130.3 5857.6 6198.4 6921.9 6302.7 5392.3 5365.1 6899.7 6760.2 8602.8 6148.1 8906.4 7994.8 6635.7 9904.2 8503.9 6490.6 9071.7 8197.6 5477.7 9235.7 5654.7 6714 6780.4 6637.6 6465.6 6133 6330.4 6485.3 6261.2 4807.4 6036.8 6140.9 9211.6 6329 6766.6 6747.4 8353.1 7909.5 6928.9 7722.5 7499.7 8733.4 6828.7 2122.8 1185.3 2731.3 4898.3 8339.9 7517.2 8087.9 7609.3 6691.9 7034.4 7058.8 6237.5 6230 6372 5963.7 6043.7 5408.3 5752.6 7432.7 7010 5001.9 3089.1 9061.9 6426.6 8388.8 4898.8 5241.1 7224.3 5766.1 9079.4 6711.6 5019.2 5898.4 6588.6 4909.6 6694.5 6881.1 7638.2 4943.2 5437.7 5514.6 5089.5 5519.8 3593.5 5616.6 9031.6 7771.5 3851 4735.4 9018.4 5921 7507.7 5934
Starchandsucrosemetabolism 2.4.1.12 254618_at AT4G18780 575.5 436.6 22.6 209 350.1 376.7 268.2 235.9 229.4 40.5 295.8 335.8 36.1 333.5 623.2 682.8 645.5 680.6 527.1 607.5 533 464.1 451.3 294.2 240.8 23.9 217 316.3 189 154.9 1073.1 665.7 1184.2 1111.3 420 635.2 1098.1 511.9 1053.3 1187.3 510.4 939.6 1000.8 382.3 462.5 188.2 153.6 389.1 200.3 296.8 300.9 177.4 287.1 483.9 1082 428.5 582.2 557.7 492.3 579 357.5 570.7 512.3 524 596.2 127 59.8 260.9 303.5 405.8 407.1 354.6 319.9 117.6 122.5 216.7 197.5 108.3 112.4 44.6 28.2 88.2 217.4 152.5 74.2 185.2 113.3 115.3 216 70.8 122.3 30.5 177.8 402.2 334.8 282.7 472.1 507.4 96.9 116.6 204.3 510.5 461.2 315.4 206.2 437.6 606.8 157.9 61.5 299.8 407.2 102.5 247.7 263.7 162.1 225.4 246.1 241.9
Starchandsucrosemetabolism 2.4.1.12 258850_at AT3G03050 1096.5 1432.7 3109.4 781.4 1283.6 670.7 938.3 829.4 828 653.6 710.3 683.6 692.1 977.8 2374.3 2246 1996.6 2455.1 2076.7 2145.4 1707.8 1688.2 620.1 1293.5 4040.5 3179.8 1214.9 1135.4 1572.7 1437.7 2688.7 1420.2 2455.4 2416 1515 3109.3 2393.4 1472.5 2257.3 2710 1741.8 2003 1883.1 1314.6 994.6 2426.9 2138.6 2594.8 1965.8 1615.8 1576 2399.3 1864.9 1772.1 2403.1 1473.9 1900.5 2031 2266.8 1715.1 2108 2240.2 1671.9 1612.3 1641.4 588.9 569.8 588.8 634.1 2044.8 1569.3 1652.4 1531.6 1133.8 1309.4 1172.3 1241 1051.7 1063.6 1260.1 1171.1 1256.3 1569.6 1106.1 1778.9 1662.3 1735.9 1222.1 1465.6 1257.9 1264.8 1062.4 581.6 2173.1 2336.1 1058.1 1437 1342.8 955.6 859.4 875.9 1487.3 2222.5 1687.7 1218.5 1300.8 1020.4 755.1 910.4 1366.3 1563.5 1141 728.6 1585.2 1110.9 676.8 974.3 775.8
Starchandsucrosemetabolism 2.4.1.12 260592_at AT1G55850 4382.8 5984.8 701.5 1748.5 2885.4 3051.5 540.2 736 1692.8 5578.5 3847.4 960.1 2420.6 527.3 1977 1815.7 1765.3 1973.2 2161.3 1873.4 2415.4 2469.4 2879 3117.4 1258.9 2076.9 7369.2 6837.6 6759.9 11910.1 3962.5 2334.3 3731.1 4138.5 2293.8 3125.8 3963.5 3088.3 3186.5 5283.2 3165.9 2789.7 4988.6 3010 2554.3 3081.1 3541.6 2309.6 2963.7 3188.5 2919.2 2401.4 3631.4 4190.7 3761.3 3216.7 3029.5 2020.6 2735.7 3588.3 2954.6 3023.1 3564.7 2888.7 2625.9 3381.2 874.1 1633.6 1201.2 6838.6 7702.7 8440.9 7787.2 6117.8 5261.9 5169.7 5798.8 7103.9 7334.7 5643.5 5944.2 7911.2 7972 9412.5 9799.3 8222.5 8009.1 7768.9 6739.4 5241.6 8308.8 8319.8 3527 2898.4 3437.1 1969.5 4789.7 2590.8 3238.2 6859.8 3101.6 5811.2 2062.6 3265.1 7075.2 3950.5 3112.3 4456.7 6382.6 6247.3 2418 2764.7 8960.1 3164 2502.6 4469.2 3761.1 3734.3
Starchandsucrosemetabolism 2.4.1.12 263872_at AT2G21770 135.3 107 118 147.1 106.2 97.6 90.2 202.8 141.1 68.2 184.8 84.5 10.9 102.4 174.1 98.9 208.8 63.3 127 160.3 95.2 200.1 209.6 161 152.9 79.4 71.2 221.1 81.2 108.7 126.2 196.1 114 221.6 168.1 213.9 158.6 158.6 174.2 73.8 94.5 72.4 110.8 221.6 162.4 262.9 174.4 25.1 142.5 181.7 237.2 215.6 114.7 161.1 105.3 95.2 94 150.3 219.6 26.7 275.5 231.3 84.2 229.2 231.7 104 128.5 141.7 116.1 187.6 160.3 109.9 120.4 123.7 56.1 111.1 41.8 71.4 141.3 98.8 85.8 154.3 128.1 182.2 39.5 188.1 69 79 96.2 120.8 45.1 143.5 95.7 175.3 138.7 175 68.7 118.1 187.5 143 126.3 152 181.3 281.1 63.1 151.3 276.8 97.6 150.1 137.5 143.8 171.3 17.4 165.5 167.9 144.8 186.6 175.9
Starchandsucrosemetabolism 2.4.1.12 265605_at AT2G25540 137.4 210 415.1 184.9 175.4 262.4 239.9 260.7 235.4 226.3 204.5 226.1 276.2 247.7 355.5 276.4 223.1 293.2 245.9 354.8 209.6 257.3 217.4 155.9 328.6 255.5 324 309.2 256.3 239.2 262.1 240.6 210.1 306.8 92.7 237.6 262.1 335.7 269.4 165.4 194.8 290 185.7 279.9 185.3 201.3 226.8 203.8 194.6 228.6 224.3 689.3 193.3 186.6 194.3 196.2 183.8 215.1 275 254 289.8 288.7 276.9 252.3 317.1 202.4 229.1 268.9 229.4 262.6 241.3 207.9 244.6 172.9 248.5 163.1 228.9 258.9 241.9 303.2 227.6 338.7 288.1 217.5 331.3 321.5 342.2 292.4 235.5 354.7 292.3 304.5 298.9 279.1 220.6 230 290.6 186 245.6 251 152.6 225 294.4 273.1 269.5 295.3 320.4 120.2 212.6 300.2 270.2 263.8 245.5 168.6 355.6 222.6 163.6 230.8
Starchandsucrosemetabolism 2.4.1.12 267085_at AT2G32620 225.3 184 83.5 148 166.3 188.7 148.3 144.1 239.5 139.9 168.4 178.2 182.2 129.4 193.7 191.8 171.6 257.4 260.5 241.9 189.3 176 110.6 143.9 102 89.2 106.1 352.5 142.2 74.2 307.3 191.4 298.4 387.1 187.8 315.2 338.9 162.7 236.1 303.9 188 229.9 220.4 146.5 197 182.7 167.1 136.8 152.4 204.6 202 962.6 221.1 139.8 165.6 168.9 188.6 216.6 139.4 154.7 188.8 167.2 141.7 129.9 212.4 127.3 121.6 111.7 141.6 156.8 235.1 165.7 181.7 291.9 252.9 166.4 183.7 285.3 223.8 271.7 199.3 239.9 218.2 205.8 218.5 116.8 270.1 202.8 169.6 226.6 266.2 293.6 114.7 197.2 157.2 100.8 145.1 166.2 130.9 86.3 171.1 241.5 183 246.9 228.6 189.5 283.7 80.8 134.7 172.5 205.6 192.4 118.9 102.9 246.8 154.4 212 156.5
Starchandsucrosemetabolism 2.4.1.12 267115_s_at AT2G32540 4493.2 2801.8 77.8 1786.2 3798.9 1603.1 330.9 1368.6 2646.7 790.5 1339.1 1483.1 3308.6 685.7 1371.2 1066.1 1059.8 508.5 563.3 523.8 429 481.1 2445.9 746.2 367.1 372.1 236.7 217.9 120.7 50.1 38.3 798.7 17.7 98 1316.2 174.2 195.6 954.6 476.1 86.5 1397.9 853.2 152.1 1482.2 1812.4 1156.1 1334.6 762.9 696.9 1014.2 1270.8 755.9 239.9 731 478.3 1854.2 645.4 528.5 422.9 367 252.3 849.9 538.6 1009 600.7 559 1035.6 210 880.7 3486.4 3490.1 4935.8 4690.2 6582.8 6675.3 6263.8 6771.1 7833.7 8625.7 7820 7972.7 4842.5 4212.1 5446.2 6259.6 6371 9639.3 6694 6765 6442.8 7007.5 7959.9 563 928 1597.1 2429.4 3494.6 2910.3 2534 1414.3 2859.3 3923.4 920.2 903.6 3162.4 3154.9 2825.5 1518.5 2175.4 4128 2571.2 2547 1665.7 1459.3 2223.9 1425.5 3369 1742.1
Starchandsucrosemetabolism 2.4.1.12 267119_at AT2G32610 13.7 135.5 14.2 21.4 11.2 22.1 8.6 19 33.5 23.6 32.9 26.2 85.3 22.5 199.2 275.2 128 79.4 187.2 233.9 107.5 94.9 16.3 16.5 21.1 20.1 22.1 622.5 63.8 20.3 280.9 79.2 411.7 281.7 155.6 304.6 283.2 80.8 196.3 397.1 82.2 108.6 504.3 32.5 37.6 36.8 102.7 45.1 62.6 39.9 45.1 160.1 132 240.5 153.8 86.2 60.6 140.1 27.4 101.4 66.9 136.1 24.1 45 38.4 14.7 25.2 17.6 16.5 143.2 19.2 136.7 50.5 193.7 152.2 77.4 100.7 126.5 103.6 83.6 144.8 65.8 55 55 22.9 56.1 208.2 29.6 55.7 84.3 32.4 21.3 5.3 227.8 223.8 38.9 151.3 139 61.5 37.6 107.3 72.4 246.3 351 33 134 602.6 14.9 25.3 128.8 39.8 52 13.5 21.7 97.6 74.5 18.9 97
Starchandsucrosemetabolism 2.4.1.123 245627_at AT1G56600 87.2 220.7 2.9 2866 225.1 815.5 7.6 62.2 2278 2222.1 3995 570.2 1351.9 6.4 388.5 179.5 351.4 195.1 102.4 7 18.7 7.8 2625.4 2185.3 5883.8 2842.9 2437.5 1233.1 7.4 11 15.9 20.4 108.8 47.8 6.5 9.5 105.9 16.4 304.4 6.6 11.3 34.7 314.2 233.5 39.2 8 19.7 20.6 23.5 8.6 15.6 165 6.6 11.4 575.2 149.7 271.6 9.5 105 648.5 39.5 9.6 311.7 281.8 15.8 5007.1 2910.2 2847.7 2427.2 31 47.9 6.7 9 9.2 10.2 15.7 10 131.9 6.5 44.6 39.9 22.9 28.6 11.7 12.1 32 65.7 12.4 26.3 11.5 31 228.6 3187.1 174 204.1 1769.2 259.3 5285.2 1093.5 4309.4 1208.9 41.7 346.1 204.9 6524.8 33.5 5570.6 2664.4 4632.4 16.1 358.4 967.4 3876.2 1884.1 1266.2 1376.4 686.1 633.5
Starchandsucrosemetabolism 2.4.1.123 246669_at AT5G29958 177.7 177.6 170.9 110.6 143.7 277.8 260 200.5 125.2 181.5 273.8 48.7 54.2 154.3 129.4 151 210.4 127.8 179.3 172.2 152.9 80.7 202.7 172.6 154.2 171.4 46.3 148 116.5 113.4 111.9 26 138.8 174 156.3 155.9 96.9 77.7 32.3 175.1 170.3 107.2 137.9 98.6 191.4 124.6 181.9 173.7 152.3 163.8 147.7 442.9 129.2 121.1 180.5 121.1 105.2 192.2 207 108.4 209.7 280.4 96.9 127.5 218.3 108.4 170.1 255.6 246.3 161.2 150.8 123.1 103.8 239 188.9 129.6 109.8 140.9 117.4 160.1 142.3 184.2 164.1 191.1 85 198.3 384.1 165.3 111.1 74.7 186.8 264.5 147.8 224.2 191.5 182.1 175 132.9 210.7 158.6 220.2 115.4 241.9 374.7 176.2 226.9 440 126.3 181.4 141.2 205.7 232 274.5 183 167.7 214.6 154.6 373.7
Starchandsucrosemetabolism 2.4.1.123 254000_at AT4G26250 27.3 8.3 7.1 70.7 4.3 110.5 14.6 18.2 55.7 13.6 14.4 81.4 62 10 66.1 25.4 8.3 106.6 7.1 8.4 5.4 30.9 15.6 57.4 10.8 10.7 8.9 14.6 15.9 9.5 6.1 11.5 65.1 61.1 9 91.4 7.5 15.3 8 81.5 18.7 42.1 25.4 8 10.5 7.5 29.7 15.2 10.5 31.5 104.3 596 8.9 54.9 16.1 47.5 5.2 11.1 43.1 8.8 103.2 12.4 8.2 15 37.7 3.9 5.1 11.3 50.2 11.5 11.6 12 50.7 14 66.6 12.7 12.5 64.6 75 77 110.6 11.9 19.9 64.9 100.8 22.8 181.5 6 9.3 10.2 9 12.1 105.2 172.8 6.4 43 50 49.6 12 9.4 28.6 85.7 153.7 184.9 11.9 5.8 476.7 66.6 8.1 24.9 17.7 110 54.8 30 79.6 90.7 70.4 113
Starchandsucrosemetabolism 2.4.1.123 263320_at AT2G47180 1908.7 3495.8 1485.9 11731.7 3851.9 1389.6 102 408.8 909.1 1301.5 2435.2 418.4 298.6 252.2 1940 1203 1606.2 1334 1025.9 1237.3 774.9 525.7 2034.3 1239.3 7497.7 2449.5 235.3 192 161.9 191.5 1584.9 1780 2460.3 1735.9 2139.4 2649.3 1252.8 844.2 7463.1 1713.4 637.8 6621.2 5055.9 3053.8 2498.1 5779.9 13019.3 7380.7 2212.5 2351 4525.3 1832.2 3071.6 4193.9 7333.5 2739 1087.5 991.5 593.5 1504.1 477.4 541.9 1624.5 932.8 682.5 921.9 522 503.2 998.4 1205.2 1329.2 1189.1 1165.2 2842.6 2347.7 2344.7 2495.3 4445.3 3989 4053.5 4339.3 4691.8 4355.5 2381.1 6277.3 6958.8 7605.8 3256.4 3471.4 5503.7 9253 9623.4 5447.9 297.1 557.9 1874.5 1415.6 1118 1808.6 991.3 1635.7 2932.2 256.2 510 2895.6 1211.1 2038.5 1665.7 932 2437.3 837.1 2227.8 1151 1495 1215.7 890 1313.6 777.2
Starchandsucrosemetabolism 2.4.1.123 264511_at AT1G09350 233.9 269.5 69.8 456.4 40.5 208.7 37.7 209.6 519.7 302.3 414.1 376.6 316.7 107 35.7 175.1 150.5 39.4 235 151 151.7 81.5 213.2 235.6 691.4 683.7 246.7 200.1 33.7 153.7 327.5 288.2 342.9 218.1 223.3 238.2 441.6 310.8 583.1 417.7 164.5 612.3 289.7 291.8 183.1 161.8 199.8 115.7 191.9 225.6 213.8 475.8 173.4 235.2 641.1 207.7 135.9 217.4 105.2 31.8 75.9 286.4 225.5 207.1 240.5 372.7 1155.5 1210 290.1 158.7 117 150.1 170.2 168.1 40 119.3 65.1 132.5 66.9 148.6 212.3 246.6 220.2 181.9 288.8 239.8 316.9 65 302.2 47.3 70.1 210.2 2153.3 242.4 201.8 238.9 95.8 183.7 134.4 576 260 191 196 196.2 389.5 289.9 215.4 220.5 138.3 141.4 239 51.4 333.4 228.9 43.2 562.4 162.1 310
Starchandsucrosemetabolism 2.4.1.123 264940_at AT1G60470 153.3 132.8 28 141.1 103.4 89.4 243.5 240.2 259.6 149.8 273.2 119.6 41.2 197.3 227.5 317.9 371.2 464.3 165.9 277.2 221.4 332.3 175.9 121.9 213.4 176 289.5 101.4 54.3 51.1 91.1 170.7 166.8 145.5 153.2 152.7 158.8 117.9 76.9 56.3 202.6 164.5 21.9 184.3 306.5 108.8 103.4 180.3 149.3 205.6 201.1 315.9 206 149 85.4 115.3 348.6 310.3 344.9 725.9 544.4 381.8 405.5 187.3 423.9 97.4 214.5 244.5 192.3 223.1 84 133.4 102.4 111.3 157.7 134.4 97.1 158 83.8 58.4 96.8 193.1 254.9 107.5 82.3 251.8 285.6 111.1 28.5 165.8 253.4 221.8 224.8 172.8 123.4 209.3 228.1 540.2 123.2 252.3 106.7 128.6 98 224.1 188.3 208.3 712.2 121.2 65.9 153.6 124 62 95.4 99.1 174.5 110.4 183.5 226.8
Starchandsucrosemetabolism 2.4.1.1 252468_at AT3G46970 694.2 869.2 3999.4 2754.9 2387.7 15632 4793.5 9263.1 9428.8 20829 16535.7 13254.9 7474.2 6943 1141.5 995 1251.6 1301.2 1785.1 1170.9 1506.5 1319.9 2607.7 6131 4785.9 4600.4 14606.2 7690 22926.8 16883.5 525.7 6571.6 416.3 470.7 5241.8 545.3 978.4 9801 570 640.1 11727.8 1244.8 329.8 2534.3 3697.8 1782.9 1592.7 1377 3011.6 2950 1653.9 3499.1 3321.1 2888.3 509.8 2586.6 7606.1 9121.8 9305.5 8360.6 11816.5 8997.9 9736 10326.1 12383.4 1747 1477.2 4531.9 3260.2 4951.2 4942.4 3829.4 4570.8 1740 1338.3 1815.4 1932.2 1190.3 768.2 1411.4 1356.8 949 889.8 867.2 518.5 552.7 486 774 1051.6 598.4 546.2 646.5 20356.7 14286.6 13735.1 922.1 972.1 1070.6 7387.9 7661.5 6724.1 915.4 16510.9 13936.9 1936.2 1115.1 1119.3 5956.6 6843 842.1 1856.5 5329.5 8883.2 1888 8787 8625.8 1376 9418.7
